@relation 'all_train-weka.filters.unsupervised.attribute.Remove-R1,502-515,517-519-weka.filters.unsupervised.attribute.Remove-R502-weka.filters.unsupervised.attribute.NumericTransform-R1-500-Cjava.lang.Math-Mlog-weka.filters.unsupervised.attribute.Remove-V-R21,360,4,51,283,461,76,479,201,312,77,343,483,263,485,356,74,398,274,217,214,282,134,286,25,95,90,54,154,73,344,465,222,92,347,207,326,348,315,166,96,131,430,188,329,352,264,17,160,357,501'

@attribute dim21 numeric
@attribute dim360 numeric
@attribute dim4 numeric
@attribute dim51 numeric
@attribute dim283 numeric
@attribute dim461 numeric
@attribute dim76 numeric
@attribute dim479 numeric
@attribute dim201 numeric
@attribute dim312 numeric
@attribute dim77 numeric
@attribute dim343 numeric
@attribute dim483 numeric
@attribute dim263 numeric
@attribute dim485 numeric
@attribute dim356 numeric
@attribute dim74 numeric
@attribute dim398 numeric
@attribute dim274 numeric
@attribute dim217 numeric
@attribute dim214 numeric
@attribute dim282 numeric
@attribute dim134 numeric
@attribute dim286 numeric
@attribute dim25 numeric
@attribute dim95 numeric
@attribute dim90 numeric
@attribute dim54 numeric
@attribute dim154 numeric
@attribute dim73 numeric
@attribute dim344 numeric
@attribute dim465 numeric
@attribute dim222 numeric
@attribute dim92 numeric
@attribute dim347 numeric
@attribute dim207 numeric
@attribute dim326 numeric
@attribute dim348 numeric
@attribute dim315 numeric
@attribute dim166 numeric
@attribute dim96 numeric
@attribute dim131 numeric
@attribute dim430 numeric
@attribute dim188 numeric
@attribute dim329 numeric
@attribute dim352 numeric
@attribute dim264 numeric
@attribute dim17 numeric
@attribute dim160 numeric
@attribute dim357 numeric
@attribute is_person {0,1}

@data
-6.798004,-7.491152,-5.881714,-7.491152,?,-7.491152,-7.491152,-6.798004,?,-7.491152,-7.491152,-6.104857,-6.104857,-5.881714,-5.881714,-6.798004,?,-7.491152,-6.392539,-5.006245,-7.491152,-5.881714,-5.699392,-6.104857,-7.491152,-7.491152,-7.491152,-5.545241,-5.006245,-7.491152,-5.188567,?,-6.798004,?,?,-7.491152,-6.104857,-6.798004,-6.104857,-5.699392,-5.545241,-5.699392,-5.699392,-5.293927,-7.491152,-5.293927,?,-5.881714,?,-5.293927,0
-7.250246,-6.557098,-5.745855,-7.250246,-6.84478,-6.557098,-6.84478,-7.250246,?,-7.250246,-6.84478,-6.151164,-5.458251,?,-5.863599,?,-6.557098,-6.84478,-7.943393,-7.250246,-6.84478,-6.557098,-6.151164,-5.863599,-6.84478,-6.151164,-7.250246,-6.333392,-5.303933,-5.99708,-5.640526,?,-7.250246,?,-6.84478,-5.745855,-6.84478,-7.250246,-5.863599,-5.640526,-5.863599,-5.99708,-5.99708,-5.640526,-6.84478,-5.458251,-7.943393,-6.84478,-6.557098,-6.151164,1
-7.294889,-6.195786,-6.195786,-6.601006,-6.888934,-6.195786,-6.378304,-5.790321,-4.620182,-5.790321,-5.908227,-5.908227,-5.790321,-5.790321,-6.041495,-6.601006,-5.790321,-6.601006,-7.986565,-5.908227,-5.908227,-6.041495,-6.041495,-7.294889,-7.294889,-5.684863,-5.422521,-5.279496,-5.684863,-5.908227,-6.378304,-5.043055,-6.378304,?,-6.041495,-5.502639,-6.601006,-6.378304,-6.378304,-6.601006,-6.041495,-6.888934,-5.684863,-7.294889,-7.294889,-6.195786,-6.041495,-6.041495,-6.888934,-5.790321,1
-5.908227,-6.378304,-6.378304,-6.378304,-5.908227,-5.908227,-6.888934,-7.986565,-7.986565,-5.502639,-5.58974,-6.888934,-5.790321,-6.601006,-5.58974,-4.991863,-6.195786,-7.294889,-5.58974,-5.908227,-7.294889,-5.684863,-6.041495,-6.378304,-6.195786,-5.684863,-6.601006,-6.378304,-5.790321,-6.601006,-6.041495,-6.378304,-5.908227,-6.195786,-6.888934,-5.348559,-5.790321,-6.601006,-5.58974,-6.195786,-5.908227,-5.502639,-6.041495,-5.502639,-5.908227,-6.041495,-6.888934,-6.601006,?,-5.908227,0
?,-6.798004,-7.896617,-7.896617,?,-7.896617,?,?,-3.579057,?,?,-7.20347,?,?,?,-7.20347,-7.896617,?,?,?,?,-7.896617,?,?,?,-7.896617,-7.896617,?,-7.896617,-7.20347,-6.798004,-3.98454,?,-7.896617,?,?,-7.896617,?,-7.896617,-5.498721,-7.896617,?,?,-6.798004,?,-6.510322,-7.896617,-6.798004,-7.896617,?,0
-6.195786,-6.601006,-6.195786,-6.378304,-7.294889,-6.601006,-6.888934,?,-4.852094,-6.888934,-6.888934,?,-7.294889,-7.294889,-7.294889,-5.279496,-6.378304,-7.986565,-7.986565,-6.888934,-7.294889,-6.601006,-7.986565,?,-7.294889,-7.294889,-6.888934,-6.888934,-7.294889,-7.294889,-7.986565,-5.684863,-6.601006,-6.601006,-5.422521,-6.195786,-5.502639,-7.986565,-6.601006,-7.986565,-7.294889,-6.601006,-7.294889,-7.294889,-6.378304,-7.294889,-6.195786,-6.041495,-6.601006,-6.601006,1
-6.055896,-7.154935,-6.866613,-5.688401,-6.643854,-6.173946,-6.307272,?,-3.534717,-6.173946,-7.154935,-8.254829,-6.461148,-6.461148,-8.254829,-6.173946,-6.866613,-5.950707,-6.866613,-6.307272,?,-5.614125,-6.307272,-7.559761,-6.307272,-5.362963,-7.154935,-6.173946,-6.866613,-8.254829,-7.559761,-3.70994,-5.308772,-6.307272,-7.154935,-8.254829,-6.866613,?,-5.855187,-5.034416,-6.307272,?,-5.768321,-5.208659,-7.559761,-7.154935,-5.545241,-7.559761,?,-5.420033,0
-5.348559,-4.991863,-5.908227,-5.790321,-6.378304,-5.15439,-5.422521,-4.809492,-7.986565,-6.041495,-5.279496,-5.043055,-5.422521,-5.097174,-5.58974,-4.691709,-5.348559,-5.502639,-5.043055,-6.378304,-5.684863,-5.790321,-5.58974,-5.502639,-5.043055,-5.908227,-5.790321,-5.684863,-5.790321,-5.15439,-5.790321,-7.986565,-5.502639,-5.502639,-6.195786,-6.041495,-6.195786,-4.809492,-5.908227,?,-5.15439,-6.378304,-6.378304,-6.888934,-5.58974,-5.684863,-6.601006,-7.986565,-7.294889,-6.601006,1
-6.195786,-7.986565,-7.986565,-5.908227,-7.294889,-7.986565,-7.294889,-7.986565,-3.927086,-6.601006,-6.041495,-7.986565,-7.294889,?,-6.888934,-6.601006,-6.601006,-7.986565,-6.601006,-7.294889,?,-7.294889,-6.041495,?,?,-7.294889,-6.888934,-6.888934,-6.888934,-6.888934,-6.378304,-5.043055,-5.58974,-6.601006,-6.601006,-5.684863,-7.986565,-7.986565,-5.908227,-6.195786,-7.294889,-6.888934,-6.601006,-5.908227,-7.986565,-6.601006,-7.294889,-6.195786,-5.908227,-6.888934,0
-6.410015,?,-6.697494,-6.004752,-7.10377,?,-6.410015,-7.796917,-4.362459,-7.796917,-7.796917,-6.186993,-6.410015,?,-6.004752,-6.186993,-7.796917,-6.697494,-7.796917,-7.10377,-7.10377,-6.004752,-7.796917,?,-6.410015,-6.410015,-7.10377,-7.10377,-7.10377,-6.697494,-7.10377,-4.705433,-7.796917,?,-6.410015,-6.186993,-6.410015,-7.796917,-7.10377,-5.231594,-6.186993,-7.10377,-7.796917,-5.493846,-6.697494,-5.85066,-6.697494,-6.697494,-5.39858,-6.004752,1
-5.90199,-6.461148,-6.055896,-7.154935,-5.650431,-5.768321,-5.449838,-6.461148,-7.154935,-5.768321,-5.650431,-7.154935,-6.749044,-6.749044,-6.749044,-6.055896,-5.90199,-5.650431,-6.238389,-6.238389,-7.846803,-6.461148,-6.749044,-7.846803,-6.749044,-5.282838,-6.055896,-6.461148,-7.846803,-6.055896,-7.154935,?,-5.545241,-7.846803,-5.650431,-5.768321,-5.208659,-6.749044,-5.650431,-7.846803,-7.846803,-6.055896,-6.055896,-7.154935,-6.461148,-6.238389,-7.154935,-7.154935,?,-6.461148,0
-6.798004,-5.950707,-6.104857,-7.20347,-6.798004,-6.104857,-6.798004,-6.798004,-4.805452,-5.817175,-6.287179,-7.896617,-7.20347,-6.798004,-6.287179,-5.498721,-5.498721,-6.510322,-6.798004,-6.287179,-6.510322,-6.798004,-6.287179,-5.950707,-5.817175,-5.950707,-5.594032,-6.798004,-5.950707,-6.510322,-6.104857,-4.805452,-7.20347,-7.20347,-5.817175,-5.498721,-6.287179,-6.798004,?,?,-6.798004,-5.594032,-7.20347,-6.287179,-5.950707,-7.20347,?,?,-5.594032,-5.950707,0
-6.378304,-6.601006,-6.378304,-5.502639,-6.378304,-6.195786,-7.294889,-6.378304,-4.180883,-6.601006,-7.986565,-6.888934,-6.888934,-6.378304,-7.294889,-5.348559,-7.986565,-6.378304,-5.908227,-6.888934,-7.986565,-6.041495,-6.601006,?,-6.601006,-6.601006,-6.601006,-6.888934,-6.041495,?,-6.888934,-4.655306,-6.888934,-5.790321,-5.684863,-6.041495,-7.294889,?,-6.888934,?,-7.294889,-7.986565,-6.888934,-7.986565,?,-6.041495,-5.684863,-7.986565,-6.888934,-6.888934,0
-7.20347,-6.510322,-7.896617,?,-6.510322,-7.20347,-6.798004,?,-4.370177,-7.896617,-6.798004,-7.20347,-5.699392,-6.510322,-6.798004,-5.950707,-6.510322,-5.950707,?,-6.798004,-6.798004,-6.287179,-6.287179,-5.950707,?,-6.104857,-7.20347,-5.331667,-5.699392,-6.104857,-6.104857,-4.805452,-6.798004,-7.896617,-6.510322,-6.798004,-6.510322,-5.950707,-7.20347,-5.063403,-7.20347,-5.41171,-6.510322,-5.699392,-7.896617,-5.817175,-6.104857,-7.896617,-7.896617,-5.594032,1
-7.896617,?,-7.896617,?,?,-6.510322,-7.20347,-6.510322,-3.514523,-6.104857,-6.510322,?,-6.510322,-7.896617,-6.798004,-6.510322,-6.510322,-7.896617,-6.798004,-6.798004,-7.20347,-6.798004,-7.20347,?,-7.20347,-6.798004,?,-7.20347,-7.20347,-6.798004,-7.896617,-3.691844,-6.798004,-7.896617,-7.896617,-7.896617,-6.510322,-7.20347,-6.104857,-4.900884,-7.20347,-7.896617,-6.510322,-5.006245,-6.798004,?,-6.104857,-6.798004,-7.896617,-6.798004,0
-6.287179,-7.896617,-7.896617,-5.817175,?,?,?,-7.896617,-3.125864,-7.896617,-7.20347,?,-7.20347,-7.20347,?,-7.20347,-7.20347,?,-5.817175,-6.798004,-7.896617,?,-7.20347,?,?,-7.20347,?,?,?,?,?,-3.502101,-5.817175,?,?,-7.20347,?,?,-7.896617,-6.798004,?,?,-7.20347,?,-6.798004,?,-5.817175,-7.20347,-7.896617,-6.287179,0
-7.943393,-6.151164,-6.333392,-7.943393,?,-6.557098,-7.943393,-5.378227,-3.935752,-7.943393,-7.943393,-5.745855,-6.557098,-5.99708,-7.943393,-7.250246,-7.943393,-6.84478,-7.943393,-6.557098,-6.557098,-7.250246,-7.943393,-7.250246,-6.151164,-7.943393,?,?,-6.333392,-6.84478,-7.250246,-3.865521,?,-7.250246,?,-6.557098,-7.250246,-5.545241,-7.943393,-4.387723,-6.151164,-7.250246,-5.863599,-4.807531,-7.250246,-7.943393,-7.943393,?,?,?,0
-8.254829,-6.307272,-6.643854,-7.559761,-7.154935,-5.362963,-6.461148,-4.957426,-6.461148,-6.307272,-5.950707,-5.950707,-5.480559,-5.950707,-5.162214,-5.688401,-6.643854,-6.461148,-7.154935,-6.055896,-5.362963,-5.614125,-5.614125,-5.688401,-5.855187,-6.866613,-7.154935,-6.173946,-5.688401,-5.768321,-5.950707,-5.208659,-7.559761,-5.855187,-6.461148,-6.643854,-6.643854,-4.995106,-7.154935,-6.055896,-4.81923,-5.855187,-7.559761,-6.461148,-6.461148,-5.950707,-6.643854,-6.461148,?,-6.461148,1
-6.378304,-7.986565,-6.041495,-6.601006,-6.195786,-6.888934,-6.888934,?,-5.043055,-6.888934,-7.294889,-7.986565,-7.986565,-7.986565,-6.888934,-7.986565,-6.195786,-6.888934,?,-5.684863,-6.888934,?,-6.195786,?,-7.986565,-5.908227,-6.041495,-6.041495,-6.041495,-6.378304,-6.378304,-6.195786,-7.294889,?,-5.684863,-6.041495,-5.908227,-6.888934,-6.378304,-6.601006,-7.294889,-5.684863,-5.908227,?,-5.790321,-7.986565,-6.378304,?,-6.888934,-6.041495,1
-6.888934,-5.422521,-7.294889,-6.195786,-6.195786,-5.279496,-6.601006,-5.502639,-5.043055,-6.195786,-5.279496,-5.790321,-5.15439,-5.684863,-5.58974,-5.58974,-6.601006,-6.041495,-7.294889,-6.378304,-5.58974,-5.214896,-5.58974,-6.888934,-5.790321,-6.041495,-7.986565,-5.684863,-5.684863,-5.908227,-6.888934,-5.348559,-6.195786,-6.041495,-6.601006,-6.601006,-6.601006,-5.790321,-6.041495,-5.348559,-4.655306,-6.601006,-6.378304,-4.943023,-7.294889,-6.378304,-6.601006,-7.986565,?,-5.908227,0
-5.15439,-6.195786,-6.041495,-6.041495,-6.195786,-6.195786,-5.908227,-6.888934,?,-6.601006,-6.888934,-7.294889,-7.294889,-6.601006,-6.378304,-6.601006,-6.888934,-5.684863,-6.195786,-6.888934,-6.601006,-6.888934,-5.684863,?,-6.888934,-7.294889,-7.986565,-7.986565,-6.378304,-5.684863,-6.378304,?,-6.041495,-6.601006,-7.986565,-6.601006,-5.790321,?,-6.195786,-6.041495,-7.294889,-6.378304,-5.684863,-6.195786,-6.601006,-7.986565,-6.601006,-6.041495,?,-5.58974,0
-6.601006,-6.041495,-5.908227,-5.908227,-6.888934,-5.348559,-6.888934,-6.378304,-4.620182,-5.908227,-6.378304,?,-5.348559,-6.378304,-5.908227,-6.601006,-6.601006,-5.684863,-6.378304,-6.601006,-6.378304,-5.684863,-5.684863,-6.601006,-6.601006,-5.422521,-6.378304,-6.041495,-5.502639,-5.684863,-6.888934,-4.991863,-5.684863,-6.195786,-6.601006,?,-6.601006,-6.195786,-6.601006,-6.041495,-5.908227,-6.888934,-6.195786,-7.986565,-7.294889,-6.601006,-5.58974,-7.294889,-7.986565,-5.790321,0
-5.006245,-5.699392,-4.718451,-6.510322,-5.594032,-5.699392,-5.699392,-5.331667,-7.896617,-5.817175,-4.900884,-5.006245,-5.41171,-5.331667,-4.852094,-5.950707,-6.104857,-5.331667,-5.950707,-5.699392,-5.699392,-5.498721,-5.699392,-5.188567,-5.699392,-5.699392,-6.798004,-5.188567,-4.49533,-5.950707,-5.594032,?,-7.896617,-6.510322,-6.798004,-5.950707,-6.287179,-5.331667,-5.188567,-6.287179,-4.285626,-5.257559,-5.699392,-6.104857,-7.20347,-4.852094,-7.896617,-6.287179,-7.896617,-6.104857,1
-7.294889,-6.888934,-6.378304,-5.684863,-5.908227,-6.601006,-6.378304,-7.294889,-5.279496,-6.378304,-7.294889,-5.908227,-6.041495,-7.986565,-6.378304,-7.986565,-6.888934,?,-6.888934,-6.041495,?,-6.195786,-5.908227,-7.986565,-7.294889,-6.195786,-6.601006,-6.041495,-5.684863,-6.601006,-7.294889,-6.041495,-6.601006,?,-6.195786,-5.908227,-6.378304,?,-6.378304,-6.888934,-6.601006,-5.790321,-6.195786,-7.294889,-6.378304,-6.041495,-6.195786,-5.790321,-5.502639,-6.888934,0
-7.294889,-5.908227,-5.684863,-6.888934,-6.378304,-5.684863,-5.908227,-5.908227,-4.852094,-5.908227,-5.908227,-6.041495,-5.908227,-6.041495,-7.294889,-5.348559,-5.58974,-5.908227,-5.908227,-7.294889,-6.195786,-6.888934,-7.294889,-5.790321,-5.790321,-6.041495,-6.378304,-5.908227,-5.908227,-6.601006,-5.908227,-5.790321,-6.888934,-5.502639,-6.601006,-5.908227,-6.195786,-6.601006,-6.041495,?,-5.348559,-5.908227,-6.888934,-7.294889,-6.601006,-5.790321,-6.195786,-6.888934,-4.768631,-6.195786,0
-7.10377,-6.004752,-5.85066,-6.186993,-7.10377,-6.697494,-5.599152,-7.796917,-4.082871,-6.697494,-7.10377,-6.410015,-6.186993,-6.410015,-6.410015,-5.85066,-5.599152,-5.599152,-5.717172,-7.796917,-7.10377,-5.311605,-6.410015,-7.796917,-5.717172,-5.85066,-5.85066,-5.493846,-6.186993,?,-7.10377,-4.107612,-6.004752,-5.717172,-6.410015,-7.10377,-6.410015,-7.796917,-6.697494,-6.697494,-6.004752,?,-5.599152,-6.004752,-7.10377,-6.410015,-6.410015,-6.410015,-7.10377,-7.10377,0
-6.888934,-7.294889,-6.601006,-6.888934,-6.601006,-7.294889,-7.294889,?,-3.876656,?,?,-7.986565,-7.986565,?,?,-7.986565,-7.986565,-7.986565,-6.888934,-7.294889,?,-7.986565,-7.294889,?,-7.986565,-6.195786,?,-6.888934,?,-7.986565,-6.601006,-4.491038,-5.908227,?,-6.378304,-6.195786,-6.601006,-7.986565,-7.294889,-6.888934,-7.294889,-7.986565,-6.888934,-6.378304,-6.601006,?,-7.986565,-7.986565,-5.279496,-6.041495,1
-8.069307,-8.069307,-8.069307,-6.279147,?,?,-7.377759,-8.069307,-3.701438,-8.069307,?,?,?,-8.069307,-6.972827,-8.069307,-6.972827,-8.069307,?,?,?,?,-7.377759,?,?,?,-6.124767,-8.069307,?,-8.069307,-7.377759,-4.63697,-6.684612,?,?,?,?,?,-8.069307,-6.972827,?,-8.069307,-7.377759,-7.377759,-6.684612,-7.377759,?,-6.279147,-5.585999,-7.377759,0
-6.318303,-5.471005,-6.030621,-5.471005,-5.337474,-5.337474,-5.625156,-5.337474,-5.625156,-6.723768,-5.219691,-5.807478,-5.807478,-5.219691,-6.723768,-4.472564,-6.030621,-5.625156,-5.337474,-6.030621,-5.219691,-5.01902,-6.723768,-5.625156,-5.807478,-5.807478,-6.030621,-5.807478,-5.337474,-6.723768,-7.416916,?,-5.471005,-5.471005,-6.318303,-7.416916,?,-6.030621,-5.337474,-7.416916,-5.807478,-7.416916,-5.219691,?,-6.030621,-5.471005,?,-6.723768,-7.416916,-5.807478,0
?,?,-7.494742,-6.39673,-7.494742,?,?,?,-3.583511,?,?,?,?,?,-7.494742,?,-7.494742,?,?,-6.39673,?,?,-7.494742,-7.494742,?,?,?,?,-6.802495,?,?,-3.488194,?,?,?,-7.494742,-6.109348,?,-7.494742,-6.39673,?,-6.39673,?,-5.192877,-6.802495,-6.802495,-5.886024,-6.39673,?,-6.109348,0
-6.798004,-7.20347,-6.287179,-6.798004,-7.20347,-6.510322,-6.798004,-7.20347,-4.60068,-6.104857,?,-6.510322,-7.20347,-6.798004,-7.896617,-6.287179,-6.510322,-7.20347,-6.287179,-7.20347,-6.798004,-6.798004,-7.896617,-7.896617,-7.896617,-7.20347,-6.287179,-6.104857,-6.510322,-7.896617,-6.104857,-6.798004,-6.798004,?,-7.20347,-7.896617,-6.104857,-7.896617,-5.817175,-6.798004,-6.510322,-6.287179,-6.104857,-7.896617,-5.699392,-6.287179,-6.798004,-7.896617,-5.006245,-6.510322,0
-7.294889,-6.601006,-6.601006,-7.294889,-5.908227,-6.601006,-6.195786,-6.888934,-5.214896,-6.195786,-6.378304,-6.195786,-6.601006,-7.294889,-6.378304,-7.294889,-5.908227,-6.601006,-6.195786,-6.378304,-6.888934,-6.601006,-6.195786,-6.041495,-7.294889,-5.908227,-6.601006,-6.888934,-5.908227,-5.908227,-6.601006,-6.888934,-5.790321,-6.601006,-6.041495,-5.279496,-5.790321,-6.888934,-5.58974,-5.684863,-6.195786,-7.294889,-6.601006,-6.601006,-6.378304,-5.58974,-6.041495,-6.888934,-7.294889,-5.790321,0
-6.461148,-6.749044,-5.650431,-7.154935,-6.749044,-6.749044,-6.461148,-7.154935,-5.545241,-7.154935,-7.846803,-6.749044,-6.055896,-6.461148,-6.461148,-7.846803,-7.154935,-6.238389,-7.846803,-7.846803,-6.055896,-6.238389,-6.461148,-6.749044,-7.846803,-6.749044,-6.749044,-6.749044,-6.238389,-6.461148,-6.238389,-7.154935,-6.461148,-7.846803,-6.749044,-7.846803,-7.154935,?,-6.461148,-6.055896,-6.238389,-6.238389,-6.055896,-5.650431,-6.238389,-6.055896,-7.846803,-5.90199,-7.846803,-5.650431,1
-5.908227,-7.294889,-6.041495,-5.684863,-5.908227,?,-6.888934,-6.888934,-7.986565,-6.378304,-6.888934,-6.378304,-6.601006,-7.294889,-6.378304,-5.908227,-7.986565,-6.378304,-6.378304,-5.502639,-6.888934,-6.378304,?,-7.294889,-7.986565,-6.378304,-7.294889,-7.294889,-5.348559,-7.986565,-6.601006,-7.986565,-5.097174,-6.195786,-7.986565,-5.790321,-7.986565,-7.986565,-5.043055,-6.378304,-6.041495,-7.294889,-6.601006,-6.378304,-6.195786,-6.378304,-7.294889,-5.908227,-7.294889,-5.214896,1
-7.986565,-7.294889,-7.294889,-6.888934,-6.041495,-7.294889,?,-7.986565,-7.294889,-6.378304,-7.294889,-6.378304,-7.986565,-6.601006,-5.790321,-6.888934,-6.888934,-6.195786,-6.888934,-7.294889,-6.888934,-7.294889,-5.790321,-6.378304,-6.378304,-6.601006,-6.378304,-6.195786,-6.888934,-7.294889,-5.684863,-7.986565,-7.294889,-7.294889,?,-5.58974,-6.378304,-7.294889,-6.378304,-7.986565,-5.790321,-6.888934,-7.294889,-6.601006,-6.041495,-6.601006,?,-7.294889,-6.601006,-6.378304,1
-5.790321,-7.986565,-6.378304,-6.378304,-5.502639,-6.888934,-6.601006,-6.601006,?,?,-6.378304,-7.294889,-6.195786,-7.294889,-6.888934,-6.041495,?,-6.601006,-5.502639,-6.378304,-7.986565,-6.888934,-7.986565,-6.601006,-7.986565,-6.378304,-7.986565,-7.294889,-5.422521,-6.378304,-7.986565,?,-7.294889,-6.601006,?,?,-6.888934,-7.986565,-5.58974,-6.041495,-6.378304,-6.041495,-6.601006,-6.195786,-6.041495,-7.294889,?,-6.195786,?,-6.041495,0
-6.195786,-6.888934,-6.195786,-6.378304,-6.601006,?,-6.378304,-7.986565,-4.943023,-7.986565,-6.601006,?,-7.294889,?,-6.601006,-6.601006,-5.908227,-6.888934,-6.888934,-6.378304,-7.986565,-7.294889,-6.601006,-7.294889,-7.294889,-6.041495,-6.041495,-5.684863,-6.041495,-6.888934,-6.888934,-5.908227,-5.422521,-7.986565,-7.986565,-6.041495,-6.041495,?,-5.908227,-5.684863,-7.294889,-6.888934,-5.908227,-5.214896,-6.041495,-6.195786,-6.041495,-5.684863,-6.378304,-6.041495,1
?,-6.510322,-7.896617,-7.20347,-7.896617,-5.817175,-6.798004,-6.287179,-5.006245,-6.104857,-7.20347,-7.896617,-7.896617,-7.896617,?,-5.498721,-7.896617,-6.798004,-6.510322,-7.896617,-7.20347,-7.896617,?,?,-6.287179,-7.20347,-6.510322,-6.510322,-7.896617,?,?,-5.594032,-7.20347,-6.287179,-6.510322,-7.896617,-7.896617,-6.798004,?,?,-7.896617,?,?,-6.798004,-7.20347,?,-7.20347,-7.896617,-5.331667,-7.896617,0
-6.510322,-7.896617,-5.950707,-5.950707,-5.950707,-7.20347,-6.798004,-6.510322,-6.510322,-6.104857,-7.20347,-6.287179,-6.287179,-7.896617,-5.817175,?,-6.798004,-7.20347,-6.510322,-6.104857,-6.798004,-5.950707,-5.950707,-6.798004,-7.896617,-7.896617,-7.896617,-6.104857,-5.594032,-6.287179,-6.104857,?,-6.104857,?,?,-6.510322,-5.950707,-6.510322,-5.699392,-4.761006,-5.41171,-7.20347,-6.798004,-5.41171,-6.798004,-5.950707,-6.287179,-5.498721,?,-5.41171,1
-6.601006,-6.378304,-6.888934,-7.294889,-6.378304,-6.378304,-5.790321,-6.378304,-4.943023,-5.58974,-6.378304,-7.294889,-7.986565,-6.195786,-6.378304,-7.294889,-5.502639,-5.58974,-5.908227,?,-6.601006,-7.294889,-6.378304,-7.294889,-5.684863,-6.378304,-5.790321,-7.294889,?,-6.888934,-6.601006,-5.348559,-7.294889,-6.888934,-5.422521,-6.378304,-5.908227,-6.041495,-5.790321,-6.378304,-6.888934,-6.378304,-6.601006,-6.195786,-6.041495,-7.294889,-6.601006,-6.195786,-5.502639,-5.684863,0
-6.195786,-5.58974,-5.908227,-6.378304,-5.908227,-5.348559,-5.58974,-5.422521,-6.195786,-5.58974,-5.790321,-5.348559,-5.790321,-5.15439,-5.348559,-5.097174,-6.888934,-6.888934,-5.684863,-5.908227,-5.58974,-4.991863,-6.601006,-6.601006,-5.348559,-5.908227,-7.294889,-5.58974,-5.502639,-6.195786,-5.790321,?,-6.888934,-5.214896,-6.888934,-5.684863,-6.195786,-4.896459,-6.378304,-5.422521,-5.684863,-7.294889,-5.684863,-6.888934,-6.601006,-5.214896,-6.888934,-7.986565,-6.195786,-6.041495,1
-7.20347,-7.20347,-6.798004,-6.798004,-5.699392,-7.896617,-6.510322,?,-4.805452,?,-7.20347,-7.896617,-7.896617,-7.896617,?,-7.896617,-7.20347,-7.896617,?,-6.287179,?,-7.20347,-7.20347,?,?,?,?,-6.510322,-7.20347,?,-6.798004,-5.594032,-6.287179,-7.896617,-7.896617,-6.798004,-7.896617,-7.896617,-7.20347,-5.950707,?,-6.798004,-7.20347,-6.510322,-7.896617,-7.20347,-5.950707,-5.817175,-6.287179,-5.594032,0
-5.234967,-6.333392,-5.863599,-5.170452,-6.333392,-5.640526,-5.99708,-4.998657,-4.114445,-5.378227,-5.640526,-5.745855,-6.333392,-5.640526,-5.745855,-5.745855,-5.99708,-6.151164,-4.852094,-5.99708,-5.640526,-5.545241,-5.545241,-5.99708,-6.151164,-6.84478,-5.99708,-5.99708,-6.333392,-7.250246,-5.640526,-4.684971,-5.109848,-5.640526,-5.99708,-5.863599,-6.557098,-5.99708,-6.84478,-6.557098,-5.303933,-5.863599,-5.745855,-5.863599,-6.84478,-5.458251,-6.151164,-5.052708,?,-5.640526,1
-7.294889,-6.601006,?,-6.601006,-6.601006,-6.888934,-6.888934,-7.986565,-3.828647,-7.294889,-6.601006,-7.986565,-7.986565,?,-7.986565,-6.888934,-6.378304,-6.601006,-7.294889,-7.986565,-6.601006,-7.986565,-6.888934,-7.986565,-6.601006,-7.986565,-6.378304,-7.294889,-7.986565,-7.986565,?,-4.095705,-5.908227,-7.294889,-7.294889,-6.378304,-7.986565,-7.294889,?,?,-6.378304,-7.294889,-7.986565,?,-7.986565,-6.888934,-7.294889,?,-5.422521,-7.294889,0
-7.294889,?,-7.986565,-7.986565,-7.986565,?,?,?,-3.433648,?,-7.986565,-7.986565,-7.986565,?,?,?,-7.986565,-7.294889,-7.986565,-7.294889,-7.986565,?,-7.294889,-7.294889,-7.986565,?,-6.378304,-6.378304,-7.986565,-7.986565,?,-3.797891,-7.986565,-6.888934,-6.888934,-7.986565,?,?,?,-5.908227,-7.986565,-7.986565,?,-7.294889,?,-7.986565,?,-7.986565,-6.888934,?,1
?,?,-7.986565,-6.041495,?,?,?,?,-3.927086,?,?,-7.986565,?,?,?,?,-7.294889,-7.294889,-7.294889,-7.986565,?,?,?,-7.986565,?,-7.294889,-5.684863,-6.601006,-7.986565,-7.986565,-6.888934,-4.298642,-6.378304,?,-6.601006,-6.195786,-6.041495,?,-6.888934,-7.294889,?,-6.888934,-6.601006,-7.986565,-7.986565,-7.294889,?,-6.601006,-6.041495,-5.908227,0
-6.173946,-5.950707,-5.768321,-5.480559,-6.643854,-5.950707,-6.866613,-7.154935,-5.257559,-5.545241,-6.173946,-5.950707,-6.866613,-6.173946,-6.173946,-5.480559,-6.461148,-6.643854,-5.950707,-6.866613,-7.154935,-5.768321,-6.866613,-8.254829,-6.643854,-6.055896,-6.643854,-6.461148,-6.866613,-5.768321,-6.461148,-6.866613,-7.154935,-5.614125,-6.643854,-6.173946,-8.254829,-5.950707,-6.461148,-5.162214,-7.154935,-8.254829,-5.950707,-5.855187,?,-6.866613,-5.855187,-7.559761,?,-6.173946,0
